id_transaccion,fecha,id_cliente,tipo_operacion,importe,moneda,pais_destino,saldo_posterior,canal,referencia
1069,21/02/2024,1227,PAGO,3269.97,EUR,ES,3469.35,web,TXN-595222
1070,01/10/2023,1190,deposito,1050.53,EUR,CN,6117.25,cajero,PAY-329624
1071,03-29-2024,1039,retiro,2047.83,JPY,GB,16442.78,web,PAY-951472
1072,09-20-2023,1159,DEP,737.08,COP,FR,15963.64,cajero,REF-138626
1073,08/02/2023,1157,deposito,1849.96,EUR,AR,12003.86,sucursal,TR-407158
1074,31/03/2023,1041,pago,189.49,EUR,PE,7730.53,telefono,PAY-509913
1075,2023-04-23,1032,TRANSF,457.84,USD,PT,14224.65,app,PAY-274060
1076,16/10/2024,1109,Retiro,2917.29,EUR,AR,11243.47,telefono,REF-368404
1077,2023-01-03,1139,retiro,3659.26,BRL,BR,5504.91,sucursal,OP-237968
1078,03-12-2024,1205,RETIRO,3806.31,BRL,GB,21257.53,cajero,TXN-911094
1079,2023-11-30,1349,PAGO,1183.91,MXN,GB,21886.29,telefono,PAY-100498
1080,08-31-2023,1134,Deposito,2573.34,BRL,FR,3812.6,cajero,TR-454195
1081,24/08/2023,1308,PAGO,1049.11,JPY,JP,11988.08,web,TR-881405
1082,06/05/2024,1163,Pago,2011.39,COP,GB,14926.99,web,TXN-481934
1083,04-04-2024,1135,retiro,9999999.0,USD,CL,17162.24,telefono,PAY-893790
1084,01-01-2023,1267,PAGO,1742.35,BRL,CL,19419.4,cajero,TXN-413771
1085,22/10/2023,1124,pago,1.95,EUR,PE,22580.72,telefono,PAY-404153
1086,2023-10-26,1343,pago,2330.05,EUR,DE,9733.68,app,PAY-439958
1087,04-24-2024,1197,deposito,3503.95,EUR,IT,22797.51,sucursal,PAY-199100
1088,2023-01-19,1027,Transferencia,2079.9,USD,CN,13894.59,telefono,PAY-554820
1089,2024-02-14,1099,pago,390.79,BRL,MX,14220.96,app,REF-926652
1090,08/02/2024,1207,retiro,8447.86,USD,CN,48209.93,telefono,PAY-697041
1091,01-25-2024,1366,Pago,140.82,EUR,CL,6201.11,web,TXN-560318
1092,12/08/2024,1161,pago,8816.27,MXN,CN,19021.51,cajero,TXN-292762
1093,10-16-2024,1174,PAGO,3672.91,BRL,AR,24855.43,sucursal,TR-114967
1094,10/05/2023,1142,pago,155.24,EUR,ES,23075.88,web,PAY-386099
1095,26/08/2024,1369,pago,1425.59,BRL,PE,23241.32,cajero,PAY-718134
1096,2024-05-02,1174,RETIRO,619.7,USD,BR,8508.14,web,TR-212481
1097,01/02/2024,1026,Transferencia,2256.85,JPY,BR,13599.93,web,REF-726605
1098,23/06/2023,1319,TRANSF,4044.45,USD,CN,14603.89,app,REF-987279
1099,15/04/2024,1011,transferencia,,USD,AR,11663.41,app,TXN-279047
1100,2024-04-20,1393,transferencia,364.02,BRL,AR,9992.75,sucursal,REF-145414
1101,29/11/2024,1119,PAGO,540.24,BRL,ES,6741.85,cajero,OP-246451
1102,18/04/2023,1196,retiro,,JPY,ES,12359.41,telefono,PAY-516705
1103,30/04/2024,1004,retiro,7702.74,USD,US,18453.79,app,TR-746543
1104,01-20-2024,1269,DEP,,EUR,US,8097.6,sucursal,TXN-857609
1105,2024-08-13,1126,deposito,422.98,JPY,CO,10991.36,web,TR-148690
1106,09-30-2024,1074,retiro,65.4,JPY,ES,5899.92,telefono,TXN-860756
1107,2024-09-05,1239,RETIRO,1482.8,COP,PT,1877.1,web,TR-775081
1108,26/08/2024,1126,deposito,717.69,USD,JP,16807.54,telefono,REF-523266
1109,03/12/2023,1185,PAGO,1784.17,BRL,CL,6404.69,web,TR-662827
1110,03-06-2023,1228,Transferencia,3492.76,USD,CN,4860.33,telefono,OP-435662
1111,02/06/2024,1391,retiro,1000.7,GBP,US,-145.7,web,PAY-291874
1112,01-03-2024,1024,TRANSF,3985.77,COP,BR,15252.36,telefono,TR-341962
1113,17/06/2023,1399,RETIRO,3988.7,JPY,PT,18694.06,web,REF-234766
1114,05-26-2023,1341,wire_transfer,658.84,MXN,ES,-2239.72,telefono,OP-167710
1115,2024-09-16,1259,DEP,3324.27,COP,IT,12766.13,app,OP-278038
1116,17/01/2024,1215,deposito,933.24,EUR,JP,14963.65,web,OP-733791
1117,07-28-2024,1368,deposito,,BRL,JP,14781.12,cajero,REF-726884
1118,07-29-2023,1396,retiro,6790.5,USD,BR,16471.75,cajero,PAY-168145
1119,09/09/2024,1393,retiro,1874.81,JPY,MX,6010.14,app,TR-440022
1120,09/12/2024,1111,TRANSF,,JPY,BR,7730.05,web,OP-844690
1121,04-04-2023,1301,TRANSF,9383.21,BRL,GB,24337.1,telefono,TXN-261617
1122,20/07/2024,1036,Transferencia,2679.36,EUR,CL,707.78,app,TR-495121
1123,06/03/2024,1165,deposito,1513.0,JPY,AR,10346.81,cajero,PAY-593918
1124,2023-04-07,1010,transferencia,67.81,USD,US,13308.0,telefono,OP-536928
1125,2024-10-23,1215,TRANSF,1519.56,MXN,CN,23112.71,cajero,OP-195979
1126,03-26-2024,1124,PAGO,776.59,JPY,GB,5762.55,web,REF-714430
1127,2024-08-21,1229,PAGO,1999.41,JPY,JP,27995.51,sucursal,TXN-478978
1128,2023-05-16,1049,transferencia,973.55,MXN,ES,10037.44,sucursal,OP-610590
1129,2024-01-22,1326,pago,87.52,JPY,CL,-725.39,sucursal,TXN-112035
1130,06-04-2023,1369,Pago,1963.42,BRL,PT,16480.29,app,PAY-875576
1131,08/07/2023,1320,RETIRO,1.1,JPY,BR,16272.46,cajero,REF-582374
1132,09-10-2024,1053,Deposito,2666.68,EUR,FR,18671.92,app,TXN-193696
1133,05-26-2024,1144,RETIRO,6900.06,BRL,JP,13133.85,telefono,TXN-265588
1134,2023-04-12,1380,pago,6488.7,COP,PE,13582.91,cajero,TXN-348103
1135,01/11/2024,1170,pago,2675.42,JPY,MX,-387.43,cajero,TXN-988527
1136,2024-01-15,1113,pago,864.86,JPY,CL,23293.11,web,TXN-579036
1137,24/02/2024,1201,Pago,2831.8,USD,FR,12401.25,web,TXN-185692
1138,04-15-2023,1394,Retiro,1609.8,GBP,CO,20546.17,app,TXN-430540
1139,11-21-2024,1066,retiro,72.12,GBP,MX,16415.93,app,TR-875126
1140,06-02-2024,1370,Pago,1715.47,JPY,AR,24789.32,sucursal,TXN-726400
1141,04-28-2023,1316,RETIRO,3004.18,MXN,PT,16692.26,web,OP-874116
1142,02-09-2024,1054,transferencia,1904.68,GBP,PE,-731.73,telefono,OP-416490
1143,25/06/2023,1365,Transferencia,3697.27,COP,JP,31.04,sucursal,OP-557647
1144,01-27-2024,1349,Pago,1114.23,JPY,GB,29784.39,web,TR-158969
1145,2023-12-17,1235,RETIRO,5557.34,BRL,CL,27330.37,telefono,TR-806954
1146,09-22-2024,1192,DEP,2233.34,MXN,PT,29898.57,cajero,TR-282813
1147,31/07/2023,1371,wire_transfer,5996.53,JPY,GB,9533.87,sucursal,OP-352708
1148,17/04/2024,1234,pago,6653.18,COP,AR,27184.76,sucursal,TXN-206722
1149,20/04/2024,1395,retiro,6600.73,GBP,MX,17625.94,web,OP-533515
1150,27/11/2023,1363,Retiro,767.39,EUR,AR,15795.22,telefono,TR-397756
1151,03-25-2023,1263,TRANSF,1261.08,JPY,JP,30038.8,web,OP-249613
1152,09/08/2023,1066,RETIRO,1213.98,EUR,GB,25465.15,app,REF-578522
1153,19/12/2023,1369,Transferencia,2066.1,USD,BR,16300.73,sucursal,OP-892875
1154,2024-03-18,1284,transferencia,,BRL,CN,20210.13,sucursal,TXN-684711
1155,2024-05-07,1125,Deposito,326.3,GBP,PT,30488.82,web,TR-382818
1156,28/12/2024,1160,pago,543.64,GBP,BR,3364.31,telefono,PAY-484578
1157,10/08/2023,1352,wire_transfer,328.58,COP,BR,29354.53,web,TR-812633
1158,03-31-2024,1060,Deposito,115.91,BRL,US,15062.6,sucursal,PAY-349808
1159,04-03-2024,1322,TRANSF,4372.89,GBP,BR,18223.58,app,TXN-979967
1160,01-05-2024,1059,Retiro,2934.99,BRL,AR,16544.88,sucursal,TR-315577
1161,2024-03-21,1271,RETIRO,1982.84,BRL,AR,9619.38,app,REF-556340
1162,06/11/2023,1082,DEP,323.27,COP,PT,7951.08,app,REF-833173
1163,06-29-2023,1009,PAGO,1698.31,COP,MX,15911.69,cajero,REF-359392
1164,2024-08-22,1181,transferencia,,GBP,PT,10133.86,sucursal,TR-696429
1165,04-18-2023,1096,PAGO,700.0,JPY,CO,15451.32,cajero,TXN-492469
1166,12-22-2023,1301,wire_transfer,1157.02,GBP,PE,1588.69,web,TR-689933
1167,2024-06-19,1197,TRANSF,3073.46,MXN,US,21007.65,sucursal,OP-134280
1168,01/11/2024,1155,pago,3064.69,USD,JP,10352.97,sucursal,TR-815794
1169,11-02-2024,1235,Retiro,2523.9,GBP,AR,7161.69,app,TR-963818
1170,10/12/2023,1313,Retiro,2078.08,USD,CL,14082.01,app,TR-246538
1171,02-08-2024,1156,deposito,1027.51,MXN,AR,21317.18,cajero,TR-684826
1172,25/05/2023,1387,wire_transfer,632.91,USD,GB,8667.92,sucursal,REF-910610
1173,02/12/2024,1102,transferencia,790.73,COP,PE,5383.11,cajero,OP-963598
1174,02-01-2024,1047,wire_transfer,1253.43,BRL,MX,4783.97,web,PAY-705503
1175,04-05-2023,1199,retiro,3897.67,COP,PT,24706.67,telefono,TR-109304
1176,06-21-2023,1135,Transferencia,2994.54,JPY,FR,26980.53,app,TXN-646033
1177,02-27-2023,1123,transferencia,14108.91,COP,CL,3097.68,sucursal,TR-565024
1178,12/05/2024,1396,Deposito,643.62,USD,US,12691.96,web,TR-689823
1179,2024-04-21,1378,DEP,3363.69,EUR,AR,15074.69,telefono,TXN-200199
1180,09-30-2023,1274,pago,100.3,COP,CN,17782.47,cajero,OP-105265
1181,04/09/2024,1152,Pago,156.51,USD,US,17012.9,telefono,TR-172998
1182,04/08/2024,1259,RETIRO,2673.99,USD,AR,3845.93,telefono,TR-434041
1183,10-03-2024,1148,PAGO,4329.68,GBP,CL,8732.58,sucursal,REF-716452
1184,05-10-2024,1058,wire_transfer,1559.39,MXN,IT,20415.25,app,REF-742230
1185,2023-11-29,1015,RETIRO,51.23,COP,GB,5279.28,app,PAY-851920
1186,2023-01-27,1120,Pago,1850.62,JPY,BR,20096.66,sucursal,REF-334580
1187,05-10-2024,1340,wire_transfer,2403.18,BRL,MX,9145.31,web,TXN-584317
1188,2024-03-07,1393,RETIRO,2477.05,GBP,CN,29176.79,telefono,OP-706418
1189,2023-09-25,1331,wire_transfer,337.35,EUR,AR,31288.15,cajero,REF-794417
1190,18/08/2023,1111,Retiro,276.86,COP,CL,23627.38,cajero,OP-490139
1191,2023-04-28,1052,Transferencia,1143.01,MXN,MX,21647.57,app,PAY-820611
1192,2024-08-04,1023,Retiro,3377.74,COP,MX,28723.84,app,TXN-359696
1193,23/09/2023,1254,Pago,520.02,MXN,BR,29715.0,cajero,TR-153487
1194,27/12/2024,1399,deposito,1191.42,JPY,BR,8078.42,app,TXN-206758
1195,04-11-2024,1220,transferencia,,USD,BR,16888.07,sucursal,REF-267474
1196,19/01/2024,1280,pago,6013.26,USD,AR,2982.18,telefono,TXN-490310
1197,08-26-2023,1220,wire_transfer,,EUR,MX,9632.0,telefono,OP-740227
1198,15/02/2024,1196,RETIRO,1598.45,USD,PT,5581.87,web,PAY-716738
1199,03-14-2023,1226,transferencia,3288.63,MXN,DE,13200.73,sucursal,REF-730517
1200,07/12/2024,1281,pago,1687.85,BRL,PT,7120.45,web,REF-573168
1201,28/10/2024,1208,pago,1147.06,JPY,CO,21339.3,app,OP-863858
1202,2023-07-27,1326,retiro,990.73,MXN,BR,25246.19,sucursal,PAY-954929
1203,16/10/2024,1062,Deposito,3997.33,GBP,ES,13670.32,cajero,TXN-954370
1204,05/12/2023,1336,PAGO,3530.3,GBP,MX,18544.33,app,OP-280056
1205,25/09/2024,1080,Retiro,1905.9,MXN,MX,4495.8,telefono,TR-895922
1206,05-05-2023,1178,pago,1137.32,BRL,AR,11468.42,app,REF-344651
1207,03-05-2024,1305,TRANSF,2128.27,BRL,DE,10316.72,cajero,TR-694379
1208,02-10-2023,1305,PAGO,3532.79,JPY,CN,24925.84,cajero,TR-670549
1209,09/04/2023,1102,wire_transfer,4549.83,MXN,ES,-5544.23,cajero,PAY-297353
1210,04-04-2023,1320,pago,923.39,USD,GB,4488.6,sucursal,TR-618008
1211,2024-08-13,1078,RETIRO,,USD,DE,15485.1,web,TXN-999356
1212,2023-08-19,1288,transferencia,630.98,MXN,JP,23619.52,telefono,TR-574873
1213,10-08-2024,1268,transferencia,1342.22,COP,IT,17021.62,web,TR-838907
1214,2023-04-04,1276,RETIRO,97.59,COP,PT,14949.85,app,PAY-117840
1215,2023-12-24,1343,Retiro,,GBP,US,21349.86,web,REF-690437
1216,18/11/2024,1235,Pago,3655.41,COP,ES,25911.09,sucursal,TXN-892660
1217,06-29-2023,1228,deposito,793.41,JPY,PT,12034.36,telefono,TR-480798
1218,05-28-2023,1104,DEP,3418.9,GBP,CO,17503.53,cajero,PAY-385439
1219,2023-04-18,1319,pago,6372.49,JPY,IT,16946.28,cajero,REF-325867
1220,2023-04-13,1109,wire_transfer,,JPY,FR,17323.39,sucursal,PAY-751424
1221,07/03/2023,1155,transferencia,621.62,JPY,DE,10637.99,web,OP-609098
1222,08-21-2024,1208,pago,833.92,USD,IT,12086.69,app,OP-765967
1223,16/07/2024,1093,retiro,2139.73,USD,ES,17648.16,web,OP-526441
1224,2024-12-19,1004,wire_transfer,945.11,BRL,CL,22761.42,sucursal,REF-829011
1225,11-03-2024,1048,Pago,,JPY,BR,12924.81,telefono,REF-874453
1226,06-21-2023,1216,transferencia,1584.53,BRL,CL,16735.43,app,PAY-890261
1227,2023-11-22,1379,deposito,982.49,USD,CN,21320.66,web,PAY-957970
1228,06-25-2024,1095,Pago,6722.51,EUR,PT,21240.47,sucursal,PAY-920195
1229,2023-10-15,1147,Deposito,1022.51,BRL,BR,11564.72,telefono,TXN-544377
1230,31/06/2024,1030,Deposito,1286.42,JPY,US,24061.02,telefono,OP-126325
1231,06-29-2023,1282,DEP,3760.05,USD,FR,13485.31,telefono,REF-676800
1232,03/02/2024,1226,TRANSF,1043.84,EUR,CO,4991.37,web,OP-316940
1233,03-04-2023,1061,RETIRO,8104.43,MXN,CL,1218.73,sucursal,TR-893440
1234,2024-07-22,1171,Deposito,1433.75,JPY,ES,17033.16,cajero,REF-884216
1235,29/10/2024,1396,TRANSF,45.24,EUR,JP,18517.93,app,TR-511879
1236,11/01/2024,1277,DEP,2498.14,EUR,CL,23306.78,app,REF-104395
1237,08-19-2024,1377,Transferencia,3925.26,JPY,CL,16491.83,app,REF-557940
1238,2023-07-25,1090,deposito,361.37,GBP,CN,23368.26,telefono,TR-591796
1239,09-21-2024,1242,transferencia,5875.43,JPY,DE,16303.7,app,TR-134741
1240,08/07/2023,1049,TRANSF,1616.64,EUR,MX,23980.79,web,TR-763044
1241,2023-11-02,1343,Pago,939.41,MXN,AR,27099.87,sucursal,TR-178505
1242,12-20-2024,1008,Deposito,,GBP,CL,2022.64,sucursal,TR-358104
1243,09-03-2024,1172,Transferencia,133.02,USD,PE,17270.07,web,TR-257279
1244,2024-10-27,1227,wire_transfer,808.62,BRL,BR,9121.05,app,TR-898448
1245,07/11/2024,1079,deposito,2429.74,EUR,PT,13420.62,web,TXN-346985
1246,2023-01-17,1130,TRANSF,4877.93,BRL,PT,5583.43,cajero,REF-652104
1247,04/01/2024,1267,Deposito,2068.19,JPY,CN,10619.01,cajero,TR-352092
1248,11-08-2024,1257,Retiro,2469.39,JPY,FR,2886.35,app,TR-983043
1249,06-09-2023,1203,Deposito,402.32,GBP,PT,20389.34,cajero,PAY-129191
1250,2023-06-27,1151,pago,2806.53,EUR,ES,31138.9,web,OP-258957
1251,08-22-2024,1029,Retiro,,MXN,CL,22805.78,telefono,TR-748326
1252,2023-01-18,1375,retiro,3487.7,MXN,MX,16345.39,web,TXN-971533
1253,07/01/2024,1367,Transferencia,929.2,USD,JP,13846.93,app,TR-929487
1254,05/04/2024,1084,PAGO,610.81,GBP,GB,16392.04,app,OP-426010
1255,10/02/2024,1015,retiro,124.45,BRL,JP,12540.57,app,TXN-288214
1256,04-16-2023,1166,Deposito,566.85,MXN,FR,2420.2,cajero,TXN-121026
1257,13/11/2024,1234,pago,313.09,JPY,AR,13350.41,telefono,TXN-708925
1258,14/11/2024,1330,TRANSF,68.12,USD,BR,21494.12,app,OP-662814
1259,2024-05-05,1160,Pago,3643.81,COP,IT,14413.16,telefono,OP-474961
1260,12/01/2024,1123,Retiro,829.62,USD,MX,13985.42,sucursal,REF-544572
1261,01-30-2023,1219,transferencia,511.91,EUR,DE,14217.39,telefono,OP-946683
1262,08-04-2023,1138,Deposito,446.45,BRL,BR,30419.18,app,TR-469261
1263,2023-08-09,1110,Deposito,3051.55,EUR,CL,13002.06,sucursal,REF-372925
1264,22/02/2024,1080,Transferencia,94.53,EUR,IT,26176.08,telefono,OP-199437
1265,03-07-2023,1158,transferencia,174.13,GBP,BR,39238.71,web,TXN-652972
1266,08-19-2023,1009,pago,1497.03,USD,DE,15806.27,app,TR-240697
1267,2023-05-09,1233,PAGO,5765.35,COP,JP,2508.78,sucursal,TR-102320
1268,2023-04-26,1362,PAGO,4089.39,COP,PT,3683.74,sucursal,TR-464144
1269,05-13-2024,1386,PAGO,8021.17,GBP,GB,3628.98,app,TR-440424
1270,14/02/2023,1048,transferencia,181.42,BRL,US,15438.48,sucursal,TR-313900
1271,10/09/2023,1015,retiro,437.95,COP,PE,16246.6,web,TR-102514
1272,2023-09-28,1078,TRANSF,3951.23,BRL,CO,28550.63,cajero,TXN-974998
1273,06-25-2023,1287,RETIRO,1370.24,EUR,CO,28823.68,cajero,TXN-750198
1274,07-17-2023,1231,Retiro,7274.57,USD,CN,9716.41,sucursal,TR-624818
1275,14/10/2023,1226,deposito,2366.59,USD,IT,17229.18,cajero,PAY-408133
1276,04-30-2023,1183,RETIRO,4257.31,EUR,PE,21506.98,cajero,TXN-778450
1277,07/08/2023,1190,TRANSF,549.83,USD,FR,13331.21,cajero,REF-321175
1278,09/07/2024,1294,Retiro,1444.43,GBP,CN,10528.9,app,TXN-295839
1279,02/04/2023,1190,Pago,402.39,GBP,IT,3997.75,sucursal,TR-412694
1280,13/10/2023,1207,Transferencia,630.99,GBP,CO,15430.89,telefono,OP-502719
1281,05-11-2024,1223,retiro,800.49,GBP,CN,19370.22,app,OP-465176
1282,2024-12-01,1105,Deposito,3768.56,JPY,PT,20714.92,cajero,PAY-190439
1283,06-07-2023,1001,DEP,2403.69,BRL,BR,19415.53,telefono,OP-179406
1284,01-11-2023,1189,DEP,676.3,JPY,CL,4317.86,telefono,TXN-350436
1285,17/02/2023,1026,wire_transfer,,MXN,MX,25745.02,sucursal,TR-734540
1286,2023-08-26,1157,PAGO,1591.17,JPY,MX,11304.97,telefono,TXN-804590
1287,03/01/2024,1066,Pago,2399.38,COP,ES,2650.02,cajero,OP-148819
1288,05-16-2023,1300,Transferencia,1422.91,MXN,PE,455.36,sucursal,TXN-466301
1289,08-01-2024,1287,Pago,1690.25,EUR,PE,1830.13,web,PAY-662929
1290,26/01/2023,1336,PAGO,2189.63,COP,GB,8445.74,telefono,OP-630620
1291,22/11/2024,1384,Retiro,1591.43,BRL,CL,12296.74,sucursal,TR-776666
1292,2023-01-14,1394,Retiro,4608.92,USD,AR,6021.89,telefono,TR-369924
1293,2024-11-16,1119,deposito,1993.55,EUR,JP,28742.43,app,TR-121240
1294,04-22-2024,1103,Transferencia,1481.99,EUR,CN,3807.46,web,REF-817405
1295,28/03/2023,1289,PAGO,11300.73,EUR,AR,9638.23,sucursal,TXN-692686
1296,05/05/2024,1102,Retiro,2515.54,EUR,JP,4399.12,app,TR-891920
1297,27/08/2024,1375,TRANSF,355.06,EUR,BR,20866.54,sucursal,PAY-648645
1298,28/05/2024,1310,retiro,6064.07,JPY,PT,852.07,app,TXN-773238
1299,2024-09-01,1214,TRANSF,1276.07,USD,FR,735.07,cajero,TXN-561150
1300,03/10/2024,1295,Retiro,9893.66,JPY,JP,15532.46,app,OP-806932
1301,28/05/2023,1251,Transferencia,8621.4,USD,PT,17196.28,web,OP-630857
1302,01-25-2024,1039,PAGO,1920.07,EUR,GB,15464.69,telefono,TR-652068
1303,17/06/2024,1252,Deposito,5909.62,BRL,IT,10683.68,app,OP-719248
1304,10/08/2024,1353,Retiro,2162.24,USD,ES,5114.07,web,REF-287825
1305,2024-04-02,1034,retiro,5950.47,COP,DE,8413.76,cajero,TR-348018
1306,2024-07-28,1121,retiro,927.96,BRL,CN,17470.8,telefono,OP-198420
1307,12-19-2024,1236,Retiro,2936.64,GBP,IT,12777.62,sucursal,PAY-360536
1308,07-21-2023,1180,PAGO,2996.54,COP,US,10630.46,cajero,TXN-609106
1309,02/05/2024,1399,Retiro,2153.4,MXN,IT,-723.79,sucursal,OP-428034
1310,07-30-2023,1223,RETIRO,3263.57,BRL,PE,26792.06,telefono,TR-471358
1311,04-01-2023,1262,retiro,2568.4,MXN,FR,-1717.47,web,PAY-414270
1312,06/01/2023,1360,Transferencia,8404.77,COP,CL,11392.39,web,TXN-998940
1313,11-16-2023,1208,Transferencia,538.77,USD,BR,12248.8,app,REF-854776
1314,30/09/2023,1186,Transferencia,461.64,EUR,CO,19543.8,cajero,PAY-774860
1315,11-26-2023,1337,Transferencia,941.23,MXN,BR,9182.99,app,OP-625778
1316,02-20-2024,1199,transferencia,580.48,USD,AR,8697.61,web,OP-458888
1317,14/11/2023,1301,transferencia,3093.21,BRL,US,21156.75,app,TXN-847569
1318,2023-04-03,1182,wire_transfer,1944.79,EUR,US,8897.79,telefono,TXN-900781
1319,12-04-2023,1327,transferencia,459.91,COP,PT,-650.63,web,REF-538949
1320,12/06/2024,1164,Retiro,739.25,USD,MX,20963.1,telefono,OP-208822
1321,24/07/2024,1284,Transferencia,,BRL,ES,14965.4,web,REF-954824
1322,11-03-2023,1227,Deposito,208.29,USD,PE,14544.25,web,OP-152724
1323,09-09-2024,1064,TRANSF,656.93,USD,GB,8008.22,cajero,OP-467550
1324,09/04/2024,1234,Pago,870.08,JPY,MX,6528.88,cajero,PAY-974190
1325,29/10/2024,1115,TRANSF,439.48,GBP,CO,21991.51,app,OP-275856
1326,2023-12-09,1318,TRANSF,5522.64,GBP,DE,27992.22,sucursal,REF-578365
1327,10-20-2024,1118,DEP,429.36,GBP,CN,15554.53,web,REF-545400
1328,08-09-2023,1128,RETIRO,914.78,JPY,AR,26612.7,app,OP-765468
1329,01-12-2023,1055,transferencia,9.78,JPY,GB,750.89,telefono,TR-156624
1330,07/11/2023,1305,PAGO,51.44,EUR,CN,8333.93,app,OP-141964
1331,12-23-2024,1174,Deposito,171.57,USD,JP,23079.64,cajero,REF-355271
1332,07-04-2023,1178,DEP,3164.3,BRL,CN,16115.78,sucursal,PAY-950221
1333,2023-11-25,1385,Pago,3908.42,USD,PT,21179.28,app,TXN-601603
1334,17/07/2023,1394,transferencia,,GBP,MX,3969.53,sucursal,REF-654409
1335,2024-01-09,1356,deposito,2409.4,JPY,IT,8047.3,telefono,REF-970068
1336,09/01/2023,1369,deposito,695.19,USD,JP,15447.76,app,TR-970927
1337,2024-10-30,1236,RETIRO,4325.72,GBP,FR,13483.3,cajero,REF-135090
1338,2024-05-12,1217,PAGO,174.51,COP,FR,9519.83,cajero,TR-285678
1339,04/07/2023,1131,Retiro,1275.63,JPY,CO,19930.69,telefono,REF-674570
1340,2023-02-17,1225,Transferencia,,EUR,PE,-86.38,telefono,TXN-549334
1341,13/11/2023,1079,RETIRO,1492.45,JPY,ES,2888.61,cajero,TR-687409
1342,09-27-2023,1123,TRANSF,3006.2,GBP,MX,23759.27,web,PAY-944706
1343,2024-11-30,1161,Deposito,1342.0,BRL,MX,25032.15,telefono,REF-837135
1344,19/05/2023,1192,RETIRO,3180.18,COP,US,11311.12,sucursal,TXN-537959
1345,2023-06-20,1165,pago,4494.38,USD,CO,13162.88,telefono,TXN-393237
1346,12-23-2024,1371,TRANSF,1260.44,USD,ES,13056.67,web,TR-715283
1347,2024-06-09,1134,Retiro,1858.3,JPY,AR,17888.81,app,REF-662554
1348,2023-02-07,1123,RETIRO,224.09,USD,CN,13109.77,cajero,OP-512168
1349,10-15-2023,1101,retiro,3576.06,USD,IT,6524.1,sucursal,REF-832090
1350,2024-06-09,1255,Pago,841.42,GBP,IT,13579.36,telefono,REF-725338
1351,25/03/2023,1024,transferencia,4410.82,EUR,ES,20348.88,sucursal,PAY-244621
1352,2023-09-07,1189,pago,768.81,GBP,IT,9869.86,web,TXN-479435
1353,2023-03-28,1279,transferencia,1494.1,EUR,PE,7853.68,app,OP-187353
1354,2024-06-21,1281,transferencia,967.27,GBP,MX,29203.03,app,OP-620764
1355,30/10/2024,1081,RETIRO,1403.02,COP,CL,16646.99,web,TXN-124326
1356,06/03/2024,1301,retiro,1151.82,JPY,CL,12218.51,app,PAY-730738
1357,08/08/2024,1010,TRANSF,197.87,GBP,CN,13199.31,sucursal,TXN-789985
1358,11-16-2024,1003,Transferencia,2962.39,MXN,US,22456.96,web,REF-654114
1359,05-09-2023,1282,PAGO,602.86,EUR,FR,13589.7,sucursal,TXN-562340
1360,2023-07-14,1271,DEP,313.89,MXN,PT,16133.03,telefono,REF-840606
1361,19/07/2024,1373,RETIRO,12139.98,GBP,PT,13810.12,app,TR-658806
1362,04-26-2024,1359,retiro,3.67,GBP,PT,8669.18,telefono,REF-125141
1363,11-05-2024,1053,Transferencia,1660.82,EUR,ES,15071.0,cajero,REF-844625
1364,07-25-2023,1199,TRANSF,,EUR,PE,12473.81,cajero,TXN-679832
1365,2023-02-21,1121,DEP,,COP,JP,1361.08,app,REF-360741
1366,06-29-2024,1233,transferencia,2699.37,GBP,MX,15289.62,app,TR-426990
1367,2024-04-21,1098,retiro,6650.86,EUR,AR,22360.72,web,REF-272491
1368,2024-02-24,1119,pago,6366.91,GBP,BR,19380.3,cajero,TXN-925214
1369,28/12/2023,1284,wire_transfer,,JPY,MX,16808.96,telefono,OP-587024
1370,2023-02-19,1309,PAGO,4983.07,COP,FR,28283.03,sucursal,TXN-142276
1371,2023-09-05,1391,TRANSF,,USD,JP,13629.16,cajero,REF-211479
1372,2024-01-07,1129,DEP,1450.79,GBP,CL,15961.01,sucursal,TR-892576
1373,07/08/2024,1044,Transferencia,1759.23,USD,IT,15791.85,sucursal,TXN-628140
1374,09/03/2024,1368,Transferencia,902.31,EUR,PT,1318.3,cajero,OP-979111
1375,30/05/2024,1164,Retiro,989.71,GBP,PT,10273.92,web,REF-234313
1376,2023-10-23,1008,PAGO,64.44,USD,US,2647.4,web,TXN-203149
1377,06-06-2024,1120,transferencia,1379.92,BRL,ES,7573.15,cajero,TXN-901686
1378,02-10-2024,1315,Retiro,1823.61,JPY,PE,8093.78,telefono,REF-345741
1379,12-08-2024,1325,RETIRO,1340.71,BRL,PT,11359.17,app,PAY-964944
1380,25/09/2024,1254,Retiro,2597.98,BRL,US,17812.83,cajero,OP-125488
1381,24/04/2023,1357,Retiro,2313.58,JPY,ES,10398.27,cajero,OP-396520
1382,10/04/2024,1026,deposito,692.78,MXN,US,534.47,cajero,TR-807154
1383,2024-06-11,1102,deposito,1967.42,GBP,GB,13972.7,web,TXN-176464
1384,2023-10-05,1319,PAGO,2225.57,USD,CO,13023.46,web,TXN-939742
1385,04-14-2023,1106,PAGO,7760.93,COP,FR,9802.74,cajero,OP-370987
1386,13/08/2023,1228,Deposito,1914.86,GBP,CL,18812.37,telefono,OP-248628
1387,31/01/2024,1038,deposito,421.85,JPY,CN,11163.27,cajero,TR-230701
