id_solicitud,fecha_solicitud,edad,ingresos_anuales,situacion_laboral,antiguedad_empleo,estado_civil,num_dependientes,importe_solicitado,plazo_meses,tipo_credito,num_creditos_activos,ratio_endeudamiento,historial_pagos,tiene_aval,provincia,scoring_externo,color_favorito,signo_zodiaco,impago,col_ruido_1,col_ruido_2,col_ruido_3,col_ruido_4,col_ruido_5,col_ruido_6,col_ruido_7,col_ruido_8,col_ruido_9,col_ruido_10,col_ruido_11,col_ruido_12,col_ruido_13,col_ruido_14,col_ruido_15,col_ruido_16,col_ruido_17,col_ruido_18,col_ruido_19,col_ruido_20,col_ruido_21,col_ruido_22,col_ruido_23,col_ruido_24,col_ruido_25,col_ruido_26,col_ruido_27,col_ruido_28,col_ruido_29,col_ruido_30
1834,2022-02-22,30,16008.87,jubilado,3.6,casado,2,2463.93,12,tarjeta,3,0.259,bueno,0,Zaragoza,796.0,verde,virgo,0,4.0,1.0233,2.0,0.1086,-7.297,-0.5817,5.0,5.3182,3.0,0.7095,6.7778,-0.2223,0.3981,5.0,1.5505,0.7263,0.0,3.0,-2.2109,0.4733,0.3126,1.9475,2.0152,4.0,2.0,-3.9984,-0.0144,-9.8201,-3.437,5.0
2592,2022-10-04,32,25346.08,empleado,11.8,divorciado,2,5199.16,48,personal,2,0.194,regular,1,Gijon,634.0,amarillo,piscis,1,2.0,-0.1967,4.0,0.4134,-7.424,0.5746,4.0,-4.2711,3.0,-0.6222,9.7192,2.622,0.803,7.0,-0.0184,0.3185,1.0,5.0,-7.5062,2.3881,0.4714,-0.6915,-0.5932,4.0,2.0,-0.1128,-0.6221,7.8398,8.393,2.0
53,2022-09-23,35,24717.68,autonomo,1.5,casado,2,9779.78,36,tarjeta,0,0.157,malo,0,Barcelona,711.0,negro,sagitario,0,2.0,-0.979,5.0,0.2305,-4.0065,-1.1498,2.0,-4.3086,3.0,1.5327,7.9558,-0.9552,-0.4047,2.0,0.6358,-1.1038,5.0,1.0,5.6997,-1.5981,-0.6869,-0.4256,1.4219,3.0,4.0,-3.6919,2.3449,6.8649,-3.4022,1.0
2618,2022-02-08,39,15701.06,empleado,14.1,casado,0,173300.26,240,hipoteca,2,0.053,regular,1,Gijon,837.0,blanco,tauro,0,0.0,0.6501,3.0,0.2542,-9.5435,-0.439,1.0,2.0619,1.0,-1.2915,0.1026,2.1605,-2.4641,4.0,0.5631,-1.6415,6.0,2.0,-7.9804,-9.9301,-0.27,0.3981,-8.0542,4.0,2.0,-8.2286,0.9187,6.5103,5.4526,3.0
4509,2022-07-13,39,22059.78,empleado,13.8,soltero,0,208036.82,300,hipoteca,1,0.172,bueno,1,Vigo,668.0,blanco,capricornio,0,0.0,-0.3577,6.0,-0.4966,-3.8229,0.4551,4.0,-6.5264,3.0,0.0581,-6.7236,1.0909,1.1223,3.0,0.9238,-0.6899,3.0,8.0,-7.7901,9.1384,-1.6875,2.1816,6.2039,1.0,3.0,-7.2955,0.6392,0.8469,7.6894,5.0
2237,2022-07-02,34,15660.17,empleado,13.9,casado,4,15894.17,24,personal,0,0.325,bueno,0,PALMA,842.0,verde,escorpio,0,1.0,-0.1947,9.0,1.4748,2.1008,-1.0884,3.0,1.1305,4.0,-1.0982,4.8524,1.1265,-0.542,1.0,0.0883,2.3033,1.0,0.0,-8.6093,2.4023,-2.227,0.648,-1.7252,2.0,2.0,-1.8318,-0.7181,3.9733,3.8879,4.0
3430,2022-08-08,55,43941.89,empleado,23.6,casado,2,25875.96,60,auto,1,0.296,bueno,0,Valladolid,609.0,negro,escorpio,0,5.0,0.2333,3.0,-0.0299,-9.6214,-0.801,2.0,4.7661,2.0,1.191,4.3013,-0.0051,-1.3314,4.0,-0.4406,0.1886,5.0,1.0,-2.4511,-6.0677,-0.4961,0.8389,2.3746,4.0,2.0,3.0353,0.8569,-3.3728,4.5604,3.0
3117,2023-04-04,47,3929.78,desempleado,0.0,soltero,0,216098.66,120,hipoteca,1,0.384,bueno,1,Cordoba,624.0,naranja,acuario,1,1.0,1.0783,2.0,0.9585,-1.7577,0.6238,4.0,-0.8344,2.0,-0.0872,9.5827,0.4551,1.1832,3.0,0.1814,0.8309,2.0,5.0,6.6875,5.0666,1.0731,-1.3475,-2.4658,5.0,1.0,-0.0885,-0.6334,-2.9461,8.0541,2.0
2389,2023-11-29,22,21309.44,jubilado,0.0,casado,0,9457.32,24,tarjeta,1,0.406,regular,0,MADRID,664.0,azul,capricornio,0,4.0,1.0453,3.0,-0.502,-9.6881,0.4629,4.0,-0.8377,3.0,-0.2351,-8.5327,-0.1704,0.509,5.0,-0.5559,-0.4524,3.0,3.0,-3.1891,-5.2426,-0.4135,1.0151,-1.2495,3.0,4.0,-6.4854,-1.8956,-0.5197,3.236,4.0
1480,2022-11-01,52,49901.18,empleado,23.7,casado,2,16846.45,48,personal,3,0.119,regular,0,Valencia,,negro,geminis,0,4.0,1.8467,0.0,1.4136,2.3746,-1.4203,1.0,4.2822,0.0,0.3869,8.5103,0.3393,0.5028,9.0,-0.2719,-2.343,1.0,0.0,-7.6335,-3.8248,-0.7957,1.1754,0.8121,1.0,5.0,0.2037,0.6446,2.9185,-1.1717,3.0
1508,2022-12-17,37,32782.97,empleado,9.1,casado,3,145963.9,240,hipoteca,2,0.431,bueno,0,Palma,672.0,azul,acuario,1,2.0,-0.388,2.0,0.6361,9.7403,-0.7863,3.0,2.5522,5.0,-0.2592,-2.6912,-0.9832,0.3281,3.0,0.5866,-0.0222,2.0,2.0,9.9477,2.2022,-1.1507,-0.8494,4.6503,3.0,1.0,5.3438,-0.7473,-1.36,-8.064,3.0
1034,2022-08-18,42,30175.46,empleado,0.7,casado,1,23424.68,48,personal,1,0.21,bueno,0,Barcelona,588.0,rojo,geminis,0,4.0,-0.1846,2.0,0.0073,2.233,0.5165,2.0,-4.2832,0.0,-0.0901,-7.6433,0.0636,2.2551,5.0,1.5691,0.8797,4.0,2.0,0.6993,7.1649,-0.6936,0.7454,-1.3124,5.0,2.0,-3.0583,1.8081,8.138,-7.8298,4.0
1098,2023-07-06,46,1352.45,autonomo,5.0,soltero,4,50597.98,36,auto,3,0.099,malo,0,Valencia,515.0,blanco,aries,0,2.0,-1.2249,3.0,1.4615,6.5924,-1.0743,4.0,8.1108,1.0,1.171,9.3264,1.1446,-0.4586,1.0,0.7121,-0.9757,3.0,1.0,-6.0445,9.261,0.4882,1.1725,-7.3166,2.0,3.0,9.8448,-1.4922,-7.3734,8.108,2.0
1470,2022-02-14,39,21706.85,empleado,14.6,soltero,2,22888.06,24,auto,2,0.602,regular,0,Valladolid,523.0,verde,aries,0,4.0,1.9851,2.0,0.9245,1.5312,-1.33,2.0,8.8224,1.0,0.8976,-4.3031,-1.0691,0.0108,4.0,-2.0001,1.1484,3.0,8.0,0.1032,8.6542,-0.9152,-0.573,-8.4859,3.0,5.0,3.4168,-1.1075,5.0369,6.1438,0.0
544,2022-05-08,58,22283.86,autonomo,9.4,casado,1,9329.3,24,tarjeta,2,0.241,bueno,1,Madrid,773.0,azul,cancer,0,1.0,1.153,1.0,-1.5919,-9.6233,-1.2811,6.0,1.2143,3.0,-0.2906,2.1069,0.219,1.0133,6.0,0.5626,-0.4815,3.0,3.0,-7.031,-7.0108,-2.8953,-0.1923,2.6458,4.0,3.0,-7.8145,1.409,4.623,-1.0105,5.0
1047,2022-06-24,38,29332.3,empleado,16.9,divorciado,2,5901.61,24,personal,2,0.236,bueno,0,Valencia,687.0,morado,tauro,0,1.0,-0.445,3.0,0.7311,8.9902,-0.6596,2.0,4.0279,1.0,-0.3685,-1.1711,1.59,-0.2578,2.0,-2.4788,-1.1231,5.0,1.0,-3.3986,-7.6108,-1.1642,-0.0839,5.648,4.0,1.0,1.7094,-1.1273,-0.658,-5.4588,3.0
4040,2022-09-30,35,45106.68,empleado,7.9,divorciado,2,23396.23,48,auto,3,0.294,bueno,1,Bilbao,711.0,amarillo,geminis,0,6.0,0.3562,2.0,-0.4535,-4.3384,0.1771,2.0,3.9521,0.0,1.8594,7.7794,1.4301,-0.4936,1.0,-0.1744,-1.3613,2.0,4.0,9.3472,7.1256,1.6054,-1.1414,-0.9923,2.0,3.0,6.3327,-0.9569,4.8192,-1.6926,4.0
1631,2023-02-23,18,19551.37,empleado,0.0,divorciado,3,24818.41,36,auto,0,0.057,bueno,1,Valencia,616.0,azul,acuario,0,1.0,1.4398,4.0,-0.1987,-4.6536,-1.7914,4.0,7.7956,1.0,-0.1951,-1.6251,-0.2621,-1.1668,3.0,1.3233,0.9893,4.0,2.0,8.8692,-6.3709,1.1748,-1.1268,-5.8076,1.0,4.0,-2.3006,1.7709,-6.5277,-0.03,2.0
31,2022-11-25,18,20389.56,jubilado,0.0,casado,1,27627.75,36,auto,0,0.666,regular,0,Gijon,586.0,verde,capricornio,1,0.0,0.9913,0.0,2.2133,4.264,0.3819,2.0,4.3048,3.0,-0.0098,8.3202,1.7793,-0.9521,2.0,1.3677,-0.2776,2.0,2.0,-0.6302,-1.403,1.7854,-1.058,-1.4757,2.0,0.0,-4.3995,0.3538,-4.5084,8.473,4.0
726,2022-03-27,50,35084.51,empleado,15.5,viudo,2,109073.22,300,hipoteca,3,0.017,regular,0,Gijon,812.0,verde,leo,0,4.0,-0.3848,4.0,-0.7942,-0.6243,0.9888,3.0,-5.6694,4.0,-0.227,7.0465,-1.3089,1.1006,5.0,-0.4793,1.55,4.0,0.0,6.3934,2.8771,1.4336,-0.3448,1.7165,1.0,6.0,3.412,0.0188,-0.2539,-1.2528,2.0
76,2022-12-14,63,42255.36,empleado,24.0,casado,1,9712.91,36,personal,2,0.102,regular,1,Cordoba,660.0,azul,leo,0,3.0,-0.6164,1.0,-0.7364,-2.004,1.0408,4.0,5.407,3.0,-0.3033,-0.4735,-0.1447,0.3811,3.0,0.0367,1.6533,2.0,4.0,-5.5199,3.7918,0.661,-0.1241,4.9468,5.0,1.0,-5.1683,1.0115,-6.073,-1.915,1.0
2139,2023-01-29,38,45499.83,autonomo,5.6,casado,3,20263.25,36,personal,0,0.045,regular,1,Murcia,732.0,negro,piscis,0,1.0,-0.2118,6.0,-0.7849,2.659,-0.032,0.0,1.2235,3.0,0.1229,-7.9821,-1.428,-0.245,2.0,-1.2097,0.1618,5.0,5.0,-7.7391,1.7205,-0.0806,0.1341,-8.5307,5.0,1.0,-5.592,1.4411,-1.4048,-7.3741,3.0
3981,2022-11-26,53,27310.11,jubilado,28.3,soltero,2,24874.6,60,personal,2,0.425,bueno,1,Bilbao,478.0,verde,acuario,0,3.0,-1.3072,3.0,0.2643,-3.0312,-0.4385,2.0,5.3486,2.0,0.1676,-4.8309,0.3837,1.8916,4.0,-0.048,0.1525,2.0,2.0,4.2601,0.0235,-0.1882,-0.398,-0.8661,7.0,2.0,-1.1491,1.9833,-4.4741,0.0056,2.0
1427,2023-05-06,36,15149.23,autonomo,15.2,casado,4,354.37,6,tarjeta,3,0.168,regular,0,Cordoba,754.0,rojo,acuario,0,3.0,-1.0256,6.0,-0.9151,-5.4861,-0.3165,4.0,8.294,3.0,0.0267,6.0388,-0.251,0.4915,6.0,-0.1922,0.3482,3.0,2.0,-8.6303,6.1535,0.7859,0.2554,3.0236,3.0,4.0,-9.6202,-0.1208,9.6374,-2.518,4.0
3750,2023-10-24,40,9990.58,desempleado,0.0,casado,2,21733.42,24,personal,2,0.302,regular,0,Murcia,642.0,naranja,aries,0,2.0,0.547,5.0,-0.0962,-7.588,0.2237,4.0,-4.0294,2.0,0.3523,-1.9519,-0.1839,-0.508,2.0,-0.4801,-0.3234,2.0,4.0,-6.3667,7.9757,-0.1602,-0.7398,5.3986,2.0,5.0,6.8471,-0.4012,-1.9276,9.5382,6.0
437,2023-02-19,51,26247.16,autonomo,2.2,viudo,0,29921.01,36,auto,2,0.034,bueno,0,Barcelona,688.0,morado,tauro,0,6.0,0.1867,3.0,0.2421,-7.7815,0.6991,0.0,7.4725,2.0,0.8494,-1.8391,0.9912,0.5721,7.0,1.4498,1.3043,3.0,2.0,2.6127,1.7498,0.7292,-0.6907,-4.3953,2.0,3.0,-6.5665,-1.7272,8.9612,0.7487,7.0
2518,2023-01-20,36,35986.7,empleado,17.5,casado,1,250775.7,300,hipoteca,2,0.15,bueno,0,Valladolid,776.0,negro,capricornio,0,6.0,0.1281,8.0,1.162,-9.2688,-0.5648,4.0,3.2689,5.0,0.1426,9.4076,-0.0043,-0.0011,4.0,0.5043,-0.4585,2.0,5.0,-4.7713,1.9345,-0.6253,-0.3628,-1.0851,1.0,3.0,7.3446,0.3781,1.8758,3.6568,2.0
913,2022-10-02,29,18633.23,jubilado,4.8,divorciado,1,14761.65,24,personal,3,0.058,bueno,0,Vigo,850.0,amarillo,aries,0,2.0,0.1343,2.0,-1.1626,1.5223,-0.4794,2.0,2.764,2.0,0.4447,-9.8524,0.4082,-1.5505,5.0,0.2571,1.6283,2.0,3.0,-3.4697,3.0892,-0.9606,0.9907,2.3583,1.0,5.0,-4.8891,-1.2474,7.3933,-3.3552,2.0
4266,2023-12-25,37,27390.68,jubilado,5.4,divorciado,2,17831.93,36,personal,3,0.275,bueno,1,Valladolid,670.0,rojo,cancer,0,5.0,-1.4057,4.0,-1.0072,3.8462,0.3701,5.0,3.8118,3.0,-0.6041,-7.3893,0.7334,-1.0826,2.0,-0.0439,-2.0728,4.0,1.0,0.0573,-9.2826,-1.9957,0.4136,6.1394,5.0,5.0,5.8959,0.3087,-1.1884,0.3654,1.0
4328,2022-11-07,38,35380.56,empleado,17.2,casado,2,8750.85,24,tarjeta,0,0.182,bueno,0,Zaragoza,499.0,rojo,acuario,0,1.0,-0.8274,3.0,-0.4295,-3.7085,1.0957,4.0,-5.9114,4.0,-1.2069,-3.1416,1.1214,1.2584,6.0,1.2267,0.287,2.0,2.0,-2.5649,5.6411,-0.3961,1.5967,8.8183,0.0,4.0,9.1423,-0.6355,7.6797,-2.9046,2.0
4558,2023-09-21,39,25069.82,empleado,4.5,soltero,1,112011.55,240,hipoteca,1,0.154,bueno,1,Zaragoza,690.0,azul,acuario,0,4.0,-0.2218,4.0,0.6525,-1.5696,-2.8519,5.0,-6.9359,3.0,-0.3773,3.0606,0.2871,0.5374,4.0,-0.5874,0.827,8.0,1.0,7.0138,6.8106,0.1789,0.8358,-0.7834,4.0,1.0,9.0391,0.0284,9.0632,1.6413,2.0
4861,2022-02-13,45,35670.85,empleado,25.9,soltero,0,6371.43,24,tarjeta,1,0.078,bueno,0,Malaga,762.0,negro,cancer,0,3.0,0.7982,5.0,0.9488,-5.4333,0.4766,2.0,-0.4902,1.0,-0.0783,4.957,1.0769,-0.8603,2.0,-1.2623,1.5065,4.0,2.0,-0.9094,-4.0248,0.8882,-0.7777,0.5757,5.0,3.0,-8.5186,0.4183,5.1928,-2.9801,4.0
2332,2023-09-21,26,45978.94,empleado,1.8,casado,2,17820.78,24,personal,2,0.245,malo,0,Las Palmas,603.0,naranja,sagitario,0,0.0,-1.2439,6.0,-0.9513,7.9417,1.3531,4.0,0.59,0.0,-0.723,0.6568,-1.9941,0.5724,2.0,0.2315,0.4203,2.0,5.0,2.1121,-8.5585,-0.0055,-0.2766,8.1757,3.0,4.0,1.1193,0.3613,3.2965,-5.3935,3.0
4747,2023-07-14,54,26891.64,empleado,21.2,viudo,4,23065.99,36,personal,0,0.223,malo,0,Las Palmas,644.0,morado,aries,0,2.0,1.1743,4.0,-1.1422,-8.7858,0.1878,4.0,-3.1606,2.0,-0.2001,1.2497,0.3779,-0.9068,3.0,-1.8071,-0.6159,2.0,4.0,-2.4276,-3.4757,0.0107,-0.396,-7.5011,4.0,4.0,-8.0333,0.03,-7.3264,9.3654,3.0
1239,2022-08-06,29,33363.02,empleado,0.9,soltero,2,1402.81,48,personal,3,0.66,bueno,0,Valencia,679.0,naranja,tauro,1,7.0,-2.1134,4.0,-0.1824,-7.6143,-0.8616,3.0,4.0733,3.0,-0.6154,2.7949,0.0215,-0.225,5.0,0.0198,-0.5596,1.0,2.0,3.6891,-3.699,0.1781,-0.7687,-3.9526,3.0,4.0,9.6349,0.7669,-4.016,-3.8771,9.0
904,2023-10-08,30,7625.36,autonomo,9.7,divorciado,0,3792.9,6,tarjeta,1,0.465,bueno,0,Valladolid,602.0,verde,aries,0,1.0,-2.4244,5.0,1.1275,1.2081,-0.7474,0.0,-3.645,3.0,1.2024,-1.6265,0.8922,0.7399,4.0,1.2767,0.7619,3.0,4.0,6.5038,4.6483,-0.2673,1.0094,-8.6071,5.0,3.0,4.7409,-1.296,9.9917,-3.0098,3.0
1838,2022-08-11,36,40202.3,autonomo,1.3,divorciado,2,7825.29,36,tarjeta,1,0.274,bueno,0,Las Palmas,566.0,azul,virgo,0,2.0,-0.4376,6.0,0.6174,8.8725,0.4587,2.0,-8.7281,1.0,1.0905,3.5066,1.0495,0.5308,2.0,-0.0886,1.0684,2.0,2.0,4.0346,9.3192,0.3402,1.8012,0.7512,2.0,2.0,-1.7478,-0.8646,6.1252,-4.011,6.0
3209,2022-11-03,35,,empleado,8.8,casado,3,6390.04,6,tarjeta,3,0.269,regular,1,Valladolid,508.0,blanco,cancer,0,4.0,-0.4261,6.0,0.6304,8.4353,-0.3322,2.0,3.2336,7.0,0.6684,-3.4658,-0.1474,-1.3979,1.0,0.1739,0.0293,4.0,6.0,3.3112,-3.6365,-0.2123,-0.5256,-4.8558,1.0,2.0,-2.6936,1.3637,1.4377,7.0992,4.0
4255,2022-09-07,32,3706.1,empleado,1.8,casado,1,31220.04,36,personal,3,0.158,bueno,0,Valencia,812.0,negro,libra,0,1.0,0.7958,2.0,-0.3943,7.8496,0.1309,3.0,-7.0497,3.0,-0.1893,-6.3243,1.6892,-0.5936,2.0,0.2215,1.0898,0.0,2.0,-5.5474,2.5724,-0.394,0.3575,6.2675,1.0,5.0,9.1163,-0.7316,-8.2433,-4.5372,1.0
508,2022-06-30,18,63737.31,autonomo,0.0,casado,0,207331.18,180,hipoteca,3,0.413,bueno,1,Palma,722.0,rojo,escorpio,0,2.0,-1.3076,3.0,0.9968,-1.8188,-0.2449,3.0,4.0794,3.0,-1.5176,-6.1692,-0.6904,-0.7779,7.0,-0.9717,0.1168,3.0,4.0,-4.6507,-6.9063,-2.0607,-0.1147,-1.933,3.0,6.0,1.0363,0.2359,-4.7858,-7.9304,2.0
4351,2023-03-21,37,37947.06,empleado,9.1,soltero,0,21372.48,24,personal,2,0.225,malo,0,Valencia,539.0,naranja,virgo,0,2.0,-1.3265,2.0,0.369,-8.9119,-0.5909,2.0,1.0034,3.0,0.182,-3.0788,-0.6535,-0.9242,3.0,-0.3275,0.205,1.0,0.0,9.8664,-3.3372,-1.6022,1.5573,-9.5587,2.0,2.0,-1.4027,0.7709,3.6987,-4.6828,4.0
184,2023-05-24,41,20477.14,jubilado,17.4,soltero,4,16620.33,36,personal,1,0.256,bueno,0,Bilbao,694.0,rojo,aries,0,3.0,-0.1084,2.0,0.2435,9.2417,-1.7067,4.0,1.9726,4.0,0.2798,2.3636,-2.0227,-0.0381,2.0,-0.9971,-0.0779,2.0,2.0,-6.5697,-4.4158,0.1856,1.405,-1.9782,5.0,2.0,3.3829,0.167,6.0229,0.4104,4.0
4152,2023-01-23,40,38935.68,empleado,15.9,viudo,3,3724.34,36,tarjeta,1,0.415,bueno,1,Malaga,761.0,naranja,leo,0,2.0,-2.06,4.0,-0.4791,3.1674,-0.4924,2.0,-6.3659,4.0,0.2422,-4.4403,1.1419,1.5826,1.0,-1.9493,-0.2274,2.0,3.0,2.3232,-8.8547,0.7129,0.9522,-6.1139,3.0,1.0,-5.336,-0.679,-1.3704,4.6933,6.0
1498,2023-07-24,50,36772.14,empleado,25.4,divorciado,0,18565.86,36,personal,0,0.315,bueno,0,Barcelona,735.0,rojo,capricornio,0,2.0,-0.0769,6.0,0.0468,8.9323,0.1392,4.0,-7.5618,4.0,0.4936,-6.7136,-0.6564,-1.0929,4.0,-0.0117,-0.738,5.0,4.0,7.6667,-7.9534,-1.0899,-0.6323,1.0761,2.0,3.0,7.5513,-0.1106,-5.9382,2.7187,1.0
3306,2022-07-05,45,39393.29,empleado,24.0,divorciado,2,32542.66,360,hipoteca,0,0.409,regular,0,Madrid,828.0,azul,aries,0,3.0,0.7064,5.0,-0.509,-9.439,-0.2358,3.0,-3.9517,7.0,-0.4125,-9.3983,-0.7954,0.5931,1.0,1.452,-0.3834,1.0,3.0,9.546,0.217,0.1134,0.3364,3.4899,7.0,4.0,0.7761,-0.0416,9.1554,1.3941,2.0
322,2022-03-20,63,18285.63,empleado,13.9,divorciado,4,14357.5,24,personal,0,0.522,regular,0,Valencia,659.0,azul,aries,1,2.0,-1.2847,4.0,2.8276,-9.1133,0.4483,2.0,-8.853,1.0,0.1538,5.9581,-1.9873,1.7294,3.0,-0.5461,0.7501,4.0,3.0,-1.5576,3.9545,0.4519,-0.621,8.4929,6.0,3.0,1.3864,0.5286,-1.9854,-6.4968,5.0
1841,2022-11-07,33,36831.42,empleado,3.6,viudo,1,13863.06,12,personal,2,0.191,regular,0,Vigo,723.0,azul,virgo,0,4.0,-0.4827,0.0,1.0347,0.9948,1.6293,2.0,7.8591,5.0,-0.6949,-8.716,0.6645,-0.3712,1.0,0.2485,-0.2171,6.0,2.0,9.2927,7.8144,0.0319,0.5139,5.3227,2.0,3.0,0.4509,0.1672,-4.6843,-3.8995,2.0
2716,2022-12-05,24,44089.6,empleado,5.1,viudo,3,9229.55,36,personal,0,0.443,bueno,0,Gijon,623.0,rojo,virgo,0,3.0,1.2114,1.0,1.1238,2.4439,-0.8196,5.0,-8.7643,1.0,0.1752,3.9749,-0.5893,0.0725,5.0,-0.9221,-1.0843,3.0,2.0,-3.8305,1.9716,-0.4405,-1.6024,-4.8634,1.0,3.0,-5.5642,-0.2243,1.1113,2.1736,2.0
4664,2022-10-03,48,22165.88,jubilado,9.7,casado,3,16828.18,24,personal,4,0.632,bueno,1,Vigo,639.0,rojo,cancer,0,0.0,-1.465,0.0,-0.3559,-5.8803,-0.0588,2.0,-2.9965,4.0,-2.3253,-4.3339,0.0937,-1.3743,2.0,0.1527,-0.9922,5.0,1.0,-7.1367,2.3914,-1.743,1.9667,-6.4644,5.0,5.0,-7.1779,1.723,-1.6854,-9.4787,4.0
3709,2022-12-26,63,32952.72,empleado,12.5,casado,2,27004.69,60,auto,1,0.336,malo,1,Valladolid,778.0,verde,acuario,0,2.0,1.2758,2.0,-0.7138,-5.0088,0.0999,2.0,-6.7294,4.0,-0.5525,-5.0297,-1.3592,-0.7977,4.0,0.5427,0.8916,2.0,4.0,-2.1817,9.1491,-0.1449,-2.3394,0.958,1.0,0.0,-7.0945,-0.1579,-7.427,0.8556,6.0
1845,2023-06-27,36,13933.74,jubilado,6.9,divorciado,1,4624.6,60,personal,1,0.365,regular,1,Malaga,597.0,naranja,aries,0,5.0,-0.5525,3.0,-1.4409,9.991,-1.695,1.0,-7.3368,2.0,0.297,-8.6987,0.6635,1.5666,2.0,-0.0533,0.8226,3.0,3.0,4.0418,-6.8195,-0.352,-0.2536,7.6379,6.0,5.0,-5.0076,1.2207,8.6263,-5.2187,2.0
1910,2023-11-18,32,16859.13,empleado,10.2,casado,2,15686.24,24,personal,3,0.108,bueno,1,Cordoba,604.0,azul,geminis,0,3.0,-0.1213,5.0,-1.0905,4.2068,-1.3302,2.0,-4.757,4.0,-0.2236,9.796,-0.8257,0.9314,2.0,0.3283,0.5879,2.0,1.0,-8.4111,-8.8045,-1.6461,1.4172,1.4763,2.0,3.0,8.1927,-0.3479,-9.7282,-6.4072,1.0
4557,2022-04-24,33,18081.13,jubilado,13.7,soltero,3,1754.19,36,tarjeta,1,0.379,malo,0,PALMA,714.0,amarillo,sagitario,0,1.0,-1.5523,1.0,-0.0773,-5.083,1.0775,1.0,5.5111,5.0,-1.0211,2.5768,1.0042,-0.7714,3.0,0.6786,0.0413,1.0,1.0,4.9342,-8.4289,-1.0564,0.2603,3.7441,2.0,3.0,-3.4327,0.0711,-7.4675,-1.293,2.0
1552,2023-09-15,39,54863.88,empleado,6.4,viudo,0,5694.23,24,tarjeta,3,0.393,bueno,1,Palma,648.0,negro,tauro,0,3.0,-0.9095,4.0,0.0193,4.5835,-0.7593,3.0,6.0625,2.0,0.2183,0.2772,1.574,-0.1141,2.0,0.4449,0.2752,2.0,3.0,7.0201,6.0908,1.0294,2.549,5.9744,5.0,4.0,-8.7404,-1.0606,2.3909,3.7732,4.0
4483,2023-09-03,32,9003.47,jubilado,10.2,soltero,4,4882.85,12,tarjeta,4,0.22,bueno,0,Madrid,548.0,azul,piscis,0,4.0,0.2813,2.0,-1.1237,1.518,-1.9247,3.0,-4.4585,6.0,1.5444,-9.5304,-0.1719,-0.6714,4.0,-1.4057,0.384,4.0,2.0,-3.3841,4.2109,1.7491,-0.9423,3.8254,6.0,5.0,-4.5794,-0.0463,1.1329,7.1024,3.0
1147,2023-01-23,63,30945.57,autonomo,1.9,soltero,0,7500.75,48,personal,2,0.099,bueno,0,Vigo,681.0,rojo,aries,0,3.0,-1.0885,1.0,0.5493,-2.5558,1.0186,2.0,-5.6276,4.0,-0.8991,6.1094,-1.091,1.593,3.0,-1.639,-0.416,2.0,4.0,-5.7281,-9.2149,-1.4102,-0.2462,6.8059,3.0,4.0,-8.5878,-1.5088,-9.8789,-7.0765,4.0
2111,2022-07-25,46,,empleado,6.8,divorciado,2,2913.83,12,personal,3,0.346,regular,1,Gijon,792.0,blanco,leo,0,7.0,0.936,2.0,-0.8197,4.4677,1.8204,5.0,-8.4691,3.0,-0.5384,-9.2763,-1.1187,0.9068,4.0,-0.342,0.3241,3.0,2.0,-2.7732,-8.2484,-1.6747,0.2819,2.534,3.0,5.0,-2.1956,-1.9647,-2.2466,3.7615,1.0
45,2022-02-19,51,40122.88,empleado,13.4,soltero,3,21654.19,24,personal,1,0.349,bueno,0,Malaga,636.0,amarillo,aries,0,2.0,-0.3318,2.0,-0.3448,-0.7758,0.5934,5.0,-8.7758,4.0,-2.7227,2.396,-0.3692,-1.1165,4.0,-0.9829,0.5622,0.0,1.0,-2.9061,7.5272,0.4756,1.7864,2.2312,1.0,5.0,-3.5804,0.4089,0.9915,-0.2781,0.0
3939,2023-06-12,20,13950.91,jubilado,14.6,soltero,4,10613.89,12,personal,1,0.307,bueno,1, Las Palma,550.0,verde,virgo,0,2.0,-0.7787,2.0,0.2845,9.7707,1.0772,11.0,-0.6272,4.0,1.2575,-8.112,0.4756,0.9049,1.0,-1.1645,1.1994,7.0,5.0,-2.598,-6.5719,-0.0472,-0.597,-0.5449,7.0,2.0,4.7362,0.1457,5.3528,4.6012,2.0
2493,2023-11-10,50,31964.83,empleado,0.7,casado,3,295649.18,120,hipoteca,0,0.244,regular,0,Valladolid,647.0,amarillo,tauro,0,2.0,-0.1975,3.0,1.9618,5.8184,-0.1373,3.0,4.4958,2.0,0.3406,-9.4232,0.4851,0.6872,1.0,-0.6088,0.8259,2.0,3.0,-4.2049,-5.9358,-1.8161,-0.3286,-4.6767,3.0,3.0,2.0528,1.3423,-3.1817,-0.4635,1.0
1892,2022-06-29,36,32604.76,autonomo,4.5,viudo,3,16071.43,24,personal,2,0.418,malo,1,Madrid,808.0,naranja,virgo,0,5.0,-0.3805,4.0,-0.7744,3.2966,-1.8415,2.0,0.6151,2.0,0.2872,-2.8334,-0.5703,-0.6665,8.0,0.7793,-0.57,2.0,3.0,-2.0664,-5.7855,-0.3379,-0.0611,-5.1436,2.0,5.0,-6.5379,1.1308,3.382,-3.8746,4.0
